Numero,Proveedor,Almacen,Fecha,Estatus,Moneda,TipoCambio,Solicitados,Recibidos,Pendientes,DiasDeCredito,ElaboradoPor,Comentarios,Subtotal,IVA,Total,SubtotalMXN,IVAMXN,TotalMXN
2739,BASICOS,Matriz,12/05/2025,Surtida,MXN,1.000000,76.000000,76.000000,0.000000,0,Carmen Irianda ,,2125.34,189.66,2315,2125.340000,189.660000,2315.000000
2738,ALCOHOLERA DEL CENTRO,Matriz,12/05/2025,Aprobada,MXN,1.000000,63.000000,0.000000,63.000000,0,Carmen Irianda ,,9504.18,1520.67,11024.85,9504.180000,1520.670000,11024.850000
2737,GET GREEN DE MEXICO S DE RL DE CV,Matriz,12/05/2025,Surtida,MXN,1.000000,1.000000,1.000000,0.000000,0,Carmen Irianda ,,2724.14,435.86,3160,2724.140000,435.860000,3160.000000
2736,DECASA,Matriz,09/05/2025,Surtida,MXN,1.000000,3611.000000,3611.000000,0.000000,0,Carmen Irianda ,,168897.9,0,168897.9,168897.900000,0.000000,168897.900000
2735,AROMATICOS Y QUIMICOS DEL CENTRO,Matriz,09/05/2025,Surtida,MXN,1.000000,430.000000,430.000000,0.000000,0,Carmen Irianda ,,10012,1601.92,11613.92,10012.000000,1601.920000,11613.920000
2734,UNLINE,Matriz,09/05/2025,Surtida,MXN,1.000000,3.000000,3.000000,0.000000,30,Josefina Nava ,MATERIAL PARA VIA (CLARIOS PRODUCCION),5983.56,957.37,6940.93,5983.560000,957.370000,6940.930000
2733,LIMSA,Matriz,09/05/2025,Aprobada,MXN,1.000000,7.000000,0.000000,7.000000,0,Josefina Nava ,227870,670.25,107.24,777.49,670.250000,107.240000,777.490000
2732,COCISA,Matriz,09/05/2025,Surtida,MXN,1.000000,1.000000,1.000000,0.000000,0,Josefina Nava ,227015,557.4,89.18,646.58,557.400000,89.180000,646.580000
2731,RS,Matriz,08/05/2025,Surtida,MXN,1.000000,206.000000,206.000000,0.000000,15,Daniel Alejandro Calderon Hernández,,3648.03,583.68,4231.71,3648.030000,583.680000,4231.710000
2730,MEDELAB,Matriz,07/05/2025,Surtida,MXN,1.000000,2.000000,2.000000,0.000000,21,Josefina Nava ,,5633.21,901.31,6534.52,5633.210000,901.310000,6534.520000
2729,PROLAB,Matriz,07/05/2025,Aprobada,MXN,1.000000,5.000000,0.000000,5.000000,0,Josefina Nava ,JAPAMI 31846(8),5643.76,903,6546.76,5643.760000,903.000000,6546.760000
2728,JARCERIA RAMIREZ,Matriz,07/05/2025,Surtida,MXN,1.000000,366.000000,366.000000,0.000000,0,Carmen Irianda ,,8746.56,1399.45,10146.01,8746.560000,1399.450000,10146.010000
2727,DICOLOR,Matriz,07/05/2025,Aprobada,MXN,1.000000,4.000000,0.000000,4.000000,21,Carmen Irianda ,,1888.17,302.11,2190.28,1888.170000,302.110000,2190.280000
2726,GINEZ,Matriz,07/05/2025,Surtida,MXN,1.000000,400.000000,400.000000,0.000000,0,Carmen Irianda ,,3206.91,513.11,3720.02,3206.910000,513.110000,3720.020000
2725,ECODELI,Matriz,06/05/2025,Surtida,MXN,1.000000,2.000000,2.000000,0.000000,30,Daniel Alejandro Calderon Hernández,,1878.22,300.52,2178.74,1878.220000,300.520000,2178.740000
2724,OVALCOM SA DE CV,Matriz,06/05/2025,Aprobada,MXN,1.000000,25.000000,0.000000,25.000000,0,Carmen Irianda ,,21000,3360,24360,21000.000000,3360.000000,24360.000000
2723,AUREA QUIMICA MEXICANA,Matriz,05/05/2025,Aprobada,MXN,1.000000,7.000000,0.000000,7.000000,0,Josefina Nava ,,2655.8,424.93,3080.73,2655.800000,424.930000,3080.730000
2722,TERMOFILM Y ESPUMADOS  LEON SA DE CV,Matriz,05/05/2025,Aprobada,MXN,1.000000,48.000000,0.000000,48.000000,0,Carmen Irianda ,,15420.73,2467.32,17888.05,15420.730000,2467.320000,17888.050000
2721,GET GREEN DE MEXICO S DE RL DE CV,Matriz,05/05/2025,Surtida,MXN,1.000000,1.000000,1.000000,0.000000,0,Carmen Irianda ,,2318.97,371.03,2690,2318.970000,371.030000,2690.000000
2720,LIQUITINT,Matriz,05/05/2025,Aprobada,MXN,1.000000,3.000000,0.000000,3.000000,0,Carmen Irianda ,"Entregar ocurre Irapuato en Ave. San Miguel 487-A, Col. Primero de Mayo, CP 36644, Irapuato, gto. Daniel Alejandro Calderón Hernández",3294.22,527.08,3821.3,3294.220000,527.080000,3821.300000
2719,JARCERIA RAMIREZ,Matriz,05/05/2025,Aprobada,MXN,1.000000,240.000000,214.000000,26.000000,0,Daniel Alejandro Calderon Hernández,,6907.64,1105.22,8012.86,6907.640000,1105.220000,8012.860000
2718,ECODELI,Matriz,05/05/2025,Surtida,MXN,1.000000,678.000000,678.000000,0.000000,30,Daniel Alejandro Calderon Hernández,,12784.05,2045.45,14829.5,12784.050000,2045.450000,14829.500000
2717,RS,Matriz,03/05/2025,Surtida,MXN,1.000000,19.000000,19.000000,0.000000,15,Daniel Alejandro Calderon Hernández,,3143.95,503.03,3646.98,3143.950000,503.030000,3646.980000
2716,KABLA COMERCIAL,Matriz,02/05/2025,Aprobada,MXN,1.000000,10.000000,0.000000,10.000000,0,Josefina Nava ,227761,20425,3268,23693,20425.000000,3268.000000,23693.000000
2715,VIRESA,Matriz,02/05/2025,Surtida,USD,19.586800,2.000000,2.000000,0.000000,30,Josefina Nava ,191820(8),92.65985255376069597892458186,14.825801049686523577102946883,107.48565360344721955602752874,1814.910000,290.390000,2105.300000
2714,RODVAL,Matriz,02/05/2025,Aprobada,MXN,1.000000,1.000000,0.000000,1.000000,0,Josefina Nava ,227842,9287.75,1486.04,10773.79,9287.750000,1486.040000,10773.790000
2713,BOTELLO ,Matriz,02/05/2025,Aprobada,MXN,1.000000,23.000000,0.000000,23.000000,0,Carmen Irianda ,,1560.04,249.61,1809.65,1560.040000,249.610000,1809.650000
2712,CAPSALAB,Matriz,30/04/2025,Aprobada,MXN,1.000000,76.000000,0.000000,76.000000,0,Josefina Nava ,"226899, 191820(2,3), 227977, 226738",18089.4,2894.3,20983.7,18089.400000,2894.300000,20983.700000
2711,AROMATICOS Y QUIMICOS DEL CENTRO,Matriz,30/04/2025,Surtida,MXN,1.000000,15.000000,15.000000,0.000000,0,Carmen Irianda ,,3667,586.72,4253.72,3667.000000,586.720000,4253.720000
2710,ECODELI,Matriz,30/04/2025,Surtida,MXN,1.000000,1.000000,1.000000,0.000000,30,Daniel Alejandro Calderon Hernández,,939.11,150.26,1089.37,939.110000,150.260000,1089.370000
2709,ECODELI,Matriz,30/04/2025,Surtida,MXN,1.000000,55.000000,55.000000,0.000000,30,Daniel Alejandro Calderon Hernández,,5932.25,949.16,6881.41,5932.250000,949.160000,6881.410000
2708,MARIA VERONICA DOMINGUEZ LOPEZ (LIMPIADORES),Matriz,30/04/2025,Surtida,MXN,1.000000,940.000000,940.000000,0.000000,0,Carmen Irianda ,,202347.82,32375.65,234723.47,202347.820000,32375.650000,234723.470000
2707,DECASA,Matriz,29/04/2025,Aprobada,MXN,1.000000,71.000000,0.000000,71.000000,0,Carmen Irianda ,,11506.9,1841.1,13348,11506.900000,1841.100000,13348.000000
2706,JARCERIA RAMIREZ,Matriz,29/04/2025,Surtida,MXN,1.000000,545.000000,545.000000,0.000000,0,Carmen Irianda ,,14410,2305.6,16715.6,14410.000000,2305.600000,16715.600000
2705,OVALCOM SA DE CV,Matriz,28/04/2025,Aprobada,MXN,1.000000,188.000000,0.000000,188.000000,0,Carmen Irianda ,,60084.9,9613.58,69698.48,60084.900000,9613.580000,69698.480000
2704,AROMATICOS Y QUIMICOS DEL CENTRO,Matriz,28/04/2025,Aprobada,MXN,1.000000,508.000000,0.000000,508.000000,0,Carmen Irianda ,,29120.78,4659.32,33780.1,29120.780000,4659.320000,33780.100000
2703,TERMOFILM Y ESPUMADOS  LEON SA DE CV,Matriz,28/04/2025,Aprobada,MXN,1.000000,23.000000,0.000000,23.000000,0,Daniel Alejandro Calderon Hernández,,6418.91,1027.03,7445.94,6418.910000,1027.030000,7445.940000
2702,GINEZ,Matriz,28/04/2025,Surtida,MXN,1.000000,400.000000,400.000000,0.000000,0,Carmen Irianda ,,3206.91,513.11,3720.02,3206.910000,513.110000,3720.020000
2701,LIMSA,Matriz,25/04/2025,Aprobada,MXN,1.000000,30.000000,0.000000,30.000000,0,Josefina Nava ,227192,1765.2,282.43,2047.63,1765.200000,282.430000,2047.630000
2700,MEDELAB,Matriz,25/04/2025,Surtida,MXN,1.000000,1.000000,1.000000,0.000000,0,Josefina Nava ,191739,509.2,81.47,590.67,509.200000,81.470000,590.670000
2699,VELAQUIN,Matriz,25/04/2025,Surtida,MXN,1.000000,4.000000,4.000000,0.000000,30,Josefina Nava ,226970,3830.4,612.86,4443.26,3830.400000,612.860000,4443.260000
2698,BOTELLO ,Matriz,25/04/2025,Aprobada,MXN,1.000000,11837.000000,0.000000,11837.000000,0,Carmen Irianda ,,29694.53,4751.13,34445.66,29694.530000,4751.130000,34445.660000
2697,COPAR,Matriz,25/04/2025,Surtida,MXN,1.000000,1920.000000,1920.000000,0.000000,0,Carmen Irianda ,,11520,1843.2,13363.2,11520.000000,1843.200000,13363.200000
2696,AUREA QUIMICA MEXICANA,Matriz,25/04/2025,Aprobada,MXN,1.000000,1.000000,0.000000,1.000000,0,Josefina Nava ,,181.3,29.01,210.31,181.300000,29.010000,210.310000
2695,ECODELI,Matriz,25/04/2025,Surtida,MXN,1.000000,53.000000,53.000000,0.000000,30,Daniel Alejandro Calderon Hernández,,5415.54,866.49,6282.03,5415.540000,866.490000,6282.030000
2694,ECOBOLSA,Matriz,25/04/2025,Surtida,MXN,1.000000,2100.000000,2100.000000,0.000000,0,Daniel Alejandro Calderon Hernández,,50400,4032,54432,50400.000000,4032.000000,54432.000000
2693,VELAQUIN,Matriz,24/04/2025,Surtida,MXN,1.000000,86.000000,86.000000,0.000000,30,Josefina Nava ,"227058(2,3,6), 226540(7,8,10), 226736(5,6), 226737(1), 226805(1)",4118.53,658.97,4777.5,4118.530000,658.970000,4777.500000
2692,SUFARMED,Matriz,24/04/2025,Surtida,MXN,1.000000,97.000000,97.000000,0.000000,30,Josefina Nava ,LIC. ULISES (25-328-L),1707.08,11.76,1718.84,1707.080000,11.760000,1718.840000
2691,MIRAGE LEON,Matriz,24/04/2025,Surtida,MXN,1.000000,1.000000,1.000000,0.000000,0,Carmen Irianda ,,9741.38,1558.62,11300,9741.380000,1558.620000,11300.000000
2690,ZAOLI,Matriz,24/04/2025,Surtida,MXN,1.000000,20.000000,20.000000,0.000000,30,Carmen Irianda ,,4700,752,5452,4700.000000,752.000000,5452.000000
2689,MARIA VERONICA DOMINGUEZ LOPEZ (LIMPIADORES),Matriz,24/04/2025,Aprobada,MXN,1.000000,120.000000,0.000000,120.000000,0,Daniel Alejandro Calderon Hernández,,22726.8,3636.29,26363.09,22726.800000,3636.290000,26363.090000
2688,JARCERIA RAMIREZ,Matriz,24/04/2025,Surtida,MXN,1.000000,315.000000,315.000000,0.000000,0,Daniel Alejandro Calderon Hernández,,5956.9,953.1,6910,5956.900000,953.100000,6910.000000
2687,MIGUEL ANGEL RODRIGUEZ MARTINEZ (STANFORD DEPOSITO DENTAL),Matriz,24/04/2025,Aprobada,MXN,1.000000,2.000000,0.000000,2.000000,0,Josefina Nava ,"227634(1,2)",683.33,109.33,792.66,683.330000,109.330000,792.660000
2686,OLIVIA RODRIGUEZ GARCIA (GARDENT IRAPUATO),Matriz,24/04/2025,Aprobada,MXN,1.000000,12.000000,0.000000,12.000000,0,Josefina Nava ,"227473(11), 227634(1,2)",2216.38,354.62,2571,2216.380000,354.620000,2571.000000
2685,PESO,Matriz,24/04/2025,Surtida,MXN,1.000000,133.000000,133.000000,0.000000,30,Daniel Alejandro Calderon Hernández,,2688.4,430.14,3118.54,2688.400000,430.140000,3118.540000
2684,ECODELI,Matriz,24/04/2025,Surtida,MXN,1.000000,498.000000,498.000000,0.000000,30,Daniel Alejandro Calderon Hernández,,7092.1,1134.74,8226.84,7092.100000,1134.740000,8226.840000
2683,SUPER GEL,Matriz,24/04/2025,Surtida,MXN,1.000000,20.000000,20.000000,0.000000,0,Carmen Irianda ,,6710,1073.6,7783.6,6710.000000,1073.600000,7783.600000
2682,DON PULCRO,Matriz,24/04/2025,Surtida,MXN,1.000000,93.000000,93.000000,0.000000,0,Daniel Alejandro Calderon Hernández,,2798.02,447.68,3245.7,2798.020000,447.680000,3245.700000
2681,DIKYSA,Matriz,24/04/2025,Aprobada,MXN,1.000000,81.000000,0.000000,81.000000,0,Josefina Nava ,"227473(15), 227602(2,4)",27319,4371.04,31690.04,27319.000000,4371.040000,31690.040000
2680,DECASA,Matriz,24/04/2025,Surtida,MXN,1.000000,1371.000000,1371.000000,0.000000,0,Daniel Alejandro Calderon Hernández,,107115,0,107115,107115.000000,0.000000,107115.000000
2679,BASICOS,Matriz,24/04/2025,Aprobada,MXN,1.000000,10.000000,0.000000,10.000000,0,Daniel Alejandro Calderon Hernández,,499,0,499,499.000000,0.000000,499.000000
2678,VIRESA,Matriz,24/04/2025,Surtida,MXN,1.000000,10.000000,10.000000,0.000000,30,Josefina Nava ,227624,102.2,16.35,118.55,102.200000,16.350000,118.550000
2677,VIRESA,Matriz,23/04/2025,Surtida,MXN,1.000000,43.000000,43.000000,0.000000,30,Josefina Nava ,"227279(FALTA 1 PZA), 226619, 226859(19,20-FALTAN 8 PZAS)",14363.43,2298.15,16661.58,14363.430000,2298.150000,16661.580000
2676,VIRESA,Matriz,23/04/2025,Surtida,MXN,1.000000,1.000000,1.000000,0.000000,30,Josefina Nava ,227102(18),271.5,43.44,314.94,271.500000,43.440000,314.940000
2675,VIRESA,Matriz,23/04/2025,Surtida,MXN,1.000000,35.000000,35.000000,0.000000,30,Josefina Nava ,"227202(2,4), 227155(16)",890.6,142.5,1033.1,890.600000,142.500000,1033.100000
2674,SUFARMED,Matriz,23/04/2025,Surtida,MXN,1.000000,6.000000,6.000000,0.000000,30,Josefina Nava ,"226541, 226565",270.94,43.35,314.29,270.940000,43.350000,314.290000
2673,SUFARMED,Matriz,23/04/2025,Surtida,MXN,1.000000,256.000000,256.000000,0.000000,30,Josefina Nava ,PEC OC. 34 (25-175-L),6334.57,122.4,6456.97,6334.570000,122.400000,6456.970000
2672,FANASA,Matriz,23/04/2025,Aprobada,MXN,1.000000,2.000000,0.000000,2.000000,0,Josefina Nava ,PGC (COT. 25-354-L),715.26,0,715.26,715.260000,0.000000,715.260000
2671,DICOLOR,Matriz,23/04/2025,Aprobada,MXN,1.000000,10.000000,0.000000,10.000000,21,Carmen Irianda ,,13772.77,2203.64,15976.41,13772.770000,2203.640000,15976.410000
2670,EMI PLASTICOS,Matriz,23/04/2025,Aprobada,MXN,1.000000,4.000000,0.000000,4.000000,0,Carmen Irianda ,ORDEN DE COMPRA EN DOLARES PAGADEROS AL TIPO DE CAMBIO DEL DOF PARA ENVÍO OCURRE A BODEGA IRAPUATO RECOLECTA ALEJANDRO OLVERA NAVARRETE Y OSCAR RENE TOLEDO,271.94,43.51,315.45,271.940000,43.510000,315.450000
2669,ERAT,Matriz,23/04/2025,Aprobada,MXN,1.000000,2.000000,0.000000,2.000000,0,Carmen Irianda ,"ORDEN DE COMPRA EN DÓLARES, A ENTREGAR OCURRE EN IRAPUATO RECOLECTA: ALEJANDRO OLVERA NAVARRETE O OSCAR RENE TOLEDO",23.36,3.74,27.1,23.360000,3.740000,27.100000
2668,JARCERIA RAMIREZ,Matriz,23/04/2025,Surtida,MXN,1.000000,30.000000,30.000000,0.000000,0,YOLANDA RAMIREZ ,,360,0,360,360.000000,0.000000,360.000000
2667,VIRESA,Matriz,23/04/2025,Surtida,MXN,1.000000,74.000000,74.000000,0.000000,30,Josefina Nava ,"226969(13), 227102 (7,9,10), 227058(5)",3818.18,610.91,4429.09,3818.180000,610.910000,4429.090000
2666,TERMOFILM Y ESPUMADOS  LEON SA DE CV,Matriz,23/04/2025,Aprobada,MXN,1.000000,12.000000,0.000000,12.000000,0,Daniel Alejandro Calderon Hernández,,4427.59,708.41,5136,4427.590000,708.410000,5136.000000
2665,DECASA,Matriz,22/04/2025,Surtida,MXN,1.000000,2000.000000,2000.000000,0.000000,0,Carmen Irianda ,,62068.96,9931.03,71999.99,62068.960000,9931.030000,71999.990000
2664,PROLIMPIEZA,Matriz,22/04/2025,Aprobada,MXN,1.000000,7727.000000,0.000000,7727.000000,0,Carmen Irianda ,"PRODUCTOS ENTREGADOS EN CAJA, TIEMPO MÁXIMO DE ENTREGA 3 SEMANAS. ADELANTAR ENTREGAR PRIMERO 50% DE CLORO Y 50% DE SHAMPOO. ANTICIPO 50% LIQUIDACIÓN CONTRA AVISO DE ENTREGA DEL PRODUCTO",148983.79,23837.41,172821.2,148983.790000,23837.410000,172821.200000
2663,PESO,Matriz,22/04/2025,Cancelada,MXN,1.000000,110.000000,0.000000,110.000000,30,Daniel Alejandro Calderon Hernández,,2788.9,446.22,3235.12,2788.900000,446.220000,3235.120000
2662,ECODELI,Matriz,22/04/2025,Aprobada,MXN,1.000000,498.000000,0.000000,498.000000,30,Daniel Alejandro Calderon Hernández,,6990.71,1118.51,8109.22,6990.710000,1118.510000,8109.220000
2661,MARIA VERONICA DOMINGUEZ LOPEZ (LIMPIADORES),Matriz,21/04/2025,Surtida,MXN,1.000000,30.000000,30.000000,0.000000,0,Daniel Alejandro Calderon Hernández,,1291.8,206.69,1498.49,1291.800000,206.690000,1498.490000
2660,RODVAL,Matriz,21/04/2025,Aprobada,MXN,1.000000,1.000000,0.000000,1.000000,0,Josefina Nava ,227740,2312.48,370,2682.48,2312.480000,370.000000,2682.480000
2659,RS,Matriz,16/04/2025,Surtida,MXN,1.000000,64.000000,64.000000,0.000000,15,Daniel Alejandro Calderon Hernández,,1121.52,179.44,1300.96,1121.520000,179.440000,1300.960000
2658,MARIA VERONICA DOMINGUEZ LOPEZ (LIMPIADORES),Matriz,16/04/2025,Surtida,MXN,1.000000,189.000000,189.000000,0.000000,0,Daniel Alejandro Calderon Hernández,,43168.5,6906.96,50075.46,43168.500000,6906.960000,50075.460000
2657,ECOBOLSA,Matriz,14/04/2025,Surtida,MXN,1.000000,932.930000,932.930000,0.000000,0,Daniel Alejandro Calderon Hernández,,27520.83,0,27520.83,27520.830000,0.000000,27520.830000
2656,ZAOLI,Matriz,14/04/2025,Surtida,MXN,1.000000,5.000000,5.000000,0.000000,30,Carmen Irianda ,,1310,209.6,1519.6,1310.000000,209.600000,1519.600000
2655,TERMOFILM Y ESPUMADOS  LEON SA DE CV,Matriz,14/04/2025,Aprobada,MXN,1.000000,22.000000,0.000000,22.000000,0,Daniel Alejandro Calderon Hernández,,7172.44,1147.59,8320.03,7172.440000,1147.590000,8320.030000
2654,GINEZ,Matriz,11/04/2025,Surtida,MXN,1.000000,400.000000,400.000000,0.000000,0,Carmen Irianda ,,3206.91,513.11,3720.02,3206.910000,513.110000,3720.020000
2653,SAMS,Matriz,10/04/2025,Surtida,MXN,1.000000,266.000000,266.000000,0.000000,0,Daniel Alejandro Calderon Hernández,,10527.56,1684.41,12211.97,10527.560000,1684.410000,12211.970000
2652,DICOLOR,Matriz,10/04/2025,Aprobada,MXN,1.000000,7.000000,0.000000,7.000000,21,Carmen Irianda ,,11673.69,1867.79,13541.48,11673.690000,1867.790000,13541.480000
2651,MARIA VERONICA DOMINGUEZ LOPEZ (LIMPIADORES),Matriz,10/04/2025,Aprobada,MXN,1.000000,3.000000,0.000000,3.000000,0,Daniel Alejandro Calderon Hernández,,256.05,40.97,297.02,256.050000,40.970000,297.020000
2650,JARCIERIA VALERIA,Matriz,10/04/2025,Aprobada,MXN,1.000000,180.000000,0.000000,180.000000,15,Daniel Alejandro Calderon Hernández,,7110,1137.6,8247.6,7110.000000,1137.600000,8247.600000
2649,SUPROMED,Matriz,09/04/2025,Surtida,MXN,1.000000,5.000000,5.000000,0.000000,30,Josefina Nava ,,1093.75,0,1093.75,1093.750000,0.000000,1093.750000
2648,"PROFENAL, ELECTRON",Matriz,09/04/2025,Surtida,MXN,1.000000,86.000000,86.000000,0.000000,30,Daniel Alejandro Calderon Hernández,,2372.74,379.64,2752.38,2372.740000,379.640000,2752.380000
2647,ECODELI,Matriz,09/04/2025,Surtida,MXN,1.000000,197.000000,197.000000,0.000000,30,Daniel Alejandro Calderon Hernández,,7671.99,1227.52,8899.51,7671.990000,1227.520000,8899.510000
2646,MIGUEL ANGEL RODRIGUEZ MARTINEZ (STANFORD DEPOSITO DENTAL),Matriz,09/04/2025,Aprobada,MXN,1.000000,15.000000,0.000000,15.000000,0,Josefina Nava ,"226957 (CRIS), 227442",1392.16,222.74,1614.9,1392.160000,222.740000,1614.900000
2645,BASICOS,Matriz,09/04/2025,Surtida,MXN,1.000000,70.000000,70.000000,0.000000,0,Carmen Irianda ,,4504.74,720.76,5225.5,4504.740000,720.760000,5225.500000
2644,MEDELAB,Matriz,09/04/2025,Surtida,MXN,1.000000,8.000000,8.000000,0.000000,0,Josefina Nava ,226859,5084.35,813.5,5897.85,5084.350000,813.500000,5897.850000
2643,BASICOS,Matriz,09/04/2025,Cancelada,MXN,1.000000,74.000000,0.000000,74.000000,0,Daniel Alejandro Calderon Hernández,,5341.1,854.58,6195.68,5341.100000,854.580000,6195.680000
2642,ENRIQUE GOMEZ SANCHEZ (MADERERIA MIL CUMBRES),Matriz,09/04/2025,Aprobada,MXN,1.000000,2.000000,0.000000,2.000000,0,Josefina Nava ,226730,681.9,109.1,791,681.900000,109.100000,791.000000
2641,MARIA VERONICA DOMINGUEZ LOPEZ (LIMPIADORES),Matriz,09/04/2025,Surtida,MXN,1.000000,15.000000,15.000000,0.000000,0,Daniel Alejandro Calderon Hernández,,4035,645.6,4680.6,4035.000000,645.600000,4680.600000
2640,JARCERIA RAMIREZ,Matriz,09/04/2025,Surtida,MXN,1.000000,312.000000,312.000000,0.000000,0,Daniel Alejandro Calderon Hernández,,6305.08,1008.81,7313.89,6305.080000,1008.810000,7313.890000
2639,BOTELLO ,Matriz,09/04/2025,Aprobada,MXN,1.000000,200.000000,0.000000,200.000000,0,Daniel Alejandro Calderon Hernández,,2305,0,2305,2305.000000,0.000000,2305.000000
2638,LIMSA,Matriz,08/04/2025,Aprobada,MXN,1.000000,30.000000,0.000000,30.000000,0,Josefina Nava ,226776,1890.9,302.54,2193.44,1890.900000,302.540000,2193.440000
2637,ENRIQUE GOMEZ SANCHEZ (MADERERIA MIL CUMBRES),Matriz,08/04/2025,Aprobada,MXN,1.000000,180.000000,0.000000,180.000000,0,Josefina Nava ,226591,34533.88,5525.42,40059.3,34533.880000,5525.420000,40059.300000
2636,MATERIALES GUTIERREZ,Matriz,08/04/2025,Aprobada,MXN,1.000000,100.000000,0.000000,100.000000,0,Daniel Alejandro Calderon Hernández,,1724.14,275.86,2000,1724.140000,275.860000,2000.000000
2635,RS,Matriz,08/04/2025,Surtida,MXN,1.000000,64.000000,64.000000,0.000000,15,Daniel Alejandro Calderon Hernández,,1765.51,282.48,2047.99,1765.510000,282.480000,2047.990000
2634,RS,Matriz,08/04/2025,Surtida,MXN,1.000000,53.000000,53.000000,0.000000,15,Daniel Alejandro Calderon Hernández,,1506.05,240.97,1747.02,1506.050000,240.970000,1747.020000
2633,POLYSNOP,Matriz,07/04/2025,Aprobada,MXN,1.000000,144.000000,0.000000,144.000000,0,Carmen Irianda ,,7632,1221.12,8853.12,7632.000000,1221.120000,8853.120000
2632,BOTELLO ,Matriz,07/04/2025,Aprobada,MXN,1.000000,183.000000,0.000000,183.000000,0,Daniel Alejandro Calderon Hernández,,1183.8,80.61,1264.41,1183.800000,80.610000,1264.410000
2631,ENRIQUE GOMEZ SANCHEZ (MADERERIA MIL CUMBRES),Matriz,07/04/2025,Aprobada,MXN,1.000000,8.000000,0.000000,8.000000,0,Josefina Nava ,226584,1891.52,302.64,2194.16,1891.520000,302.640000,2194.160000
2630,CENPLA,Matriz,04/04/2025,Aprobada,MXN,1.000000,6.000000,0.000000,6.000000,0,Josefina Nava ,226890,3900,624,4524,3900.000000,624.000000,4524.000000
2629,DIKYSA,Matriz,04/04/2025,Aprobada,MXN,1.000000,16.000000,0.000000,16.000000,0,Josefina Nava ,191723,7264,1162.24,8426.24,7264.000000,1162.240000,8426.240000
2628,CAPSALAB,Matriz,03/04/2025,Aprobada,MXN,1.000000,209.000000,0.000000,209.000000,0,Josefina Nava ,"226404, 226988, 227283",30660,4905.6,35565.6,30660.000000,4905.600000,35565.600000
2627,AQUALIFE,Matriz,02/04/2025,Aprobada,MXN,1.000000,200.000000,0.000000,200.000000,0,Carmen Irianda ,"ENVIAR A AVE. SAN MIGUEL 487-A COL. PRIMERO DE MAYO, IRAPUATO, GTO 36644",8510,1361.6,9871.6,8510.000000,1361.600000,9871.600000
2626,COPAR,Matriz,02/04/2025,Surtida,MXN,1.000000,828.000000,828.000000,0.000000,0,Carmen Irianda ,,9360,1497.6,10857.6,9360.000000,1497.600000,10857.600000
2625,JARCERIA RAMIREZ,Matriz,01/04/2025,Surtida,MXN,1.000000,105.000000,105.000000,0.000000,0,Daniel Alejandro Calderon Hernández,,3008.7,481.39,3490.09,3008.700000,481.390000,3490.090000
2624,MARIA VERONICA DOMINGUEZ LOPEZ (LIMPIADORES),Matriz,01/04/2025,Surtida,MXN,1.000000,72.000000,72.000000,0.000000,0,Daniel Alejandro Calderon Hernández,,16830,2692.8,19522.8,16830.000000,2692.800000,19522.800000
2623,ECOBOLSA,Matriz,01/04/2025,Surtida,MXN,1.000000,675.000000,675.000000,0.000000,0,Daniel Alejandro Calderon Hernández,,16200,1296,17496,16200.000000,1296.000000,17496.000000
